,Unnamed: 0,Unnamed: 0.1,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
92,92.0,92.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],572.74,-42.72,-4.03,-40.32,1.1,-8.24,43.07,1.85,27.0,5.0,22.0,18.52,-2.01,0.59,-2.6,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
93,93.0,93.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],851.09,-14.89,-4.03,-11.32,9.0,-6.94,20.8,5.07,66.0,35.0,31.0,53.03,-0.22,1.17,-1.78,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
94,94.0,94.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],584.88,-41.51,-4.03,-39.06,3.83,-2.71,61.33,210.53,3808.0,1588.0,2220.0,41.7,-0.01,0.23,-0.18,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
95,95.0,95.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],612.49,-38.75,-4.03,-36.18,3.12,-2.29,50.48,92.89,1493.0,459.0,1034.0,30.74,-0.03,0.43,-0.23,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
96,96.0,96.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],509.24,-49.07,-4.03,-46.94,6.96,-2.99,50.79,11.29,197.0,44.0,153.0,22.34,-0.33,1.07,-0.74,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
97,97.0,97.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],532.17,-46.78,-4.03,-44.55,3.83,-2.7,63.19,201.02,3662.0,1518.0,2144.0,41.45,-0.01,0.24,-0.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
98,98.0,98.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],769.83,-23.01,-4.03,-19.78,9.88,-11.63,26.22,3.74,56.0,27.0,29.0,48.21,-0.43,1.06,-1.82,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
99,99.0,99.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],464.24,-53.57,-4.03,-51.63,3.61,-3.44,60.76,301.11,5745.0,1740.0,4005.0,30.29,-0.01,0.16,-0.08,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,100.0,100.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1023.89,2.39,-4.03,6.69,2.35,-0.29,1.56,7.76,96.0,27.0,69.0,28.12,0.03,0.26,-0.06,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101,101.0,101.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],911.58,-8.84,-4.03,-5.01,7.12,-2.81,12.95,6.15,79.0,26.0,53.0,32.91,-0.11,1.03,-0.66,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102,102.0,102.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],901.54,-9.84,-4.03,-6.06,7.3,-2.09,10.53,3.51,46.0,9.0,37.0,19.57,-0.21,1.74,-0.69,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
103,103.0,103.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],976.82,-2.31,-4.03,1.78,2.2,-0.64,9.86,16.38,206.0,46.0,160.0,22.33,-0.01,0.33,-0.1,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104,104.0,104.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1000.97,0.1,-4.03,4.3,1.04,-0.15,0.76,1.28,16.0,2.0,14.0,12.5,0.01,0.53,-0.06,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
105,105.0,105.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],859.87,-14.01,-4.03,-10.4,1.53,-1.28,14.01,3.75,50.0,10.0,40.0,20.0,-0.3,0.65,-0.53,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
106,106.0,106.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],951.29,-4.87,-4.03,-0.88,0.63,-1.19,5.33,0.93,12.0,3.0,9.0,25.0,-0.41,0.46,-0.7,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
107,107.0,107.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],828.56,-17.14,-4.03,-13.66,0.0,-8.03,17.14,0.59,6.0,0.0,6.0,0.0,-3.04,0.0,-3.04,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108,108.0,108.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],902.91,-9.7,-4.03,-5.92,0.0,-4.56,9.7,0.47,4.0,0.0,4.0,0.0,-2.49,0.0,-2.49,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
109,109.0,109.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],981.53,-1.84,-4.03,2.27,0.0,-0.98,1.84,0.35,2.0,0.0,2.0,0.0,-0.91,0.0,-0.91,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
110,110.0,110.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],989.64,-1.03,-4.03,3.12,0.0,-1.01,1.03,0.28,1.0,0.0,1.0,0.0,-1.01,0.0,-1.01,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
111,111.0,111.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],947.93,-5.2,-4.03,-1.23,0.0,-2.34,5.2,0.41,3.0,0.0,3.0,0.0,-1.75,0.0,-1.75,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
112,112.0,112.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],996.44,-0.35,-4.03,3.83,0.0,-0.35,0.35,0.08,1.0,0.0,1.0,0.0,-0.35,0.0,-0.35,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
113,113.0,113.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1035.84,3.59,-4.03,7.93,3.61,0.0,0.01,0.25,1.0,1.0,0.0,100.0,3.61,3.61,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
114,114.0,114.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1021.05,2.11,-4.03,6.39,2.2,-0.84,5.06,15.86,197.0,51.0,146.0,25.89,0.02,0.37,-0.11,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
115,115.0,115.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1017.9,1.79,-4.03,6.07,1.4,-0.15,0.31,1.22,15.0,4.0,11.0,26.67,0.12,0.64,-0.06,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
116,116.0,116.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],867.57,-13.24,-4.03,-9.6,2.38,-1.95,13.24,3.56,46.0,9.0,37.0,19.57,-0.3,0.78,-0.56,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
117,117.0,117.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],976.01,-2.4,-4.03,1.7,2.42,-1.19,2.98,0.95,12.0,3.0,9.0,25.0,-0.19,1.06,-0.61,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
118,118.0,118.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.76,-0.62,-4.03,3.55,2.2,-0.84,7.79,11.78,148.0,33.0,115.0,22.3,0.0,0.41,-0.12,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
119,119.0,119.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1003.69,0.37,-4.03,4.58,1.04,-0.15,0.52,0.89,11.0,2.0,9.0,18.18,0.04,0.53,-0.07,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
120,120.0,120.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],868.55,-13.14,-4.03,-9.5,1.53,-1.27,13.14,2.94,39.0,6.0,33.0,15.38,-0.36,0.69,-0.54,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
121,121.0,121.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],947.23,-5.27,-4.03,-1.3,0.0,-2.8,5.27,0.41,3.0,0.0,3.0,0.0,-1.77,0.0,-1.77,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
122,122.0,122.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
123,123.0,123.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],983.24,-1.67,-4.03,2.45,0.0,-1.66,1.67,0.2,1.0,0.0,1.0,0.0,-1.66,0.0,-1.66,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
124,124.0,124.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],948.66,-5.13,-4.03,-1.15,0.0,-2.8,5.13,0.34,2.0,0.0,2.0,0.0,-2.59,0.0,-2.59,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
125,125.0,125.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.52,-0.64,-4.03,3.52,0.0,-0.17,0.64,0.64,8.0,0.0,8.0,0.0,-0.08,0.0,-0.08,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
126,126.0,126.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
127,127.0,127.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],990.04,-0.99,-4.03,3.16,0.0,-0.4,0.99,0.24,3.0,0.0,3.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
128,128.0,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
129,129.0,129.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.21,-0.68,-4.03,3.49,0.36,-0.52,0.86,0.56,7.0,1.0,6.0,14.29,-0.09,0.36,-0.17,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
130,130.0,130.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
131,131.0,131.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],990.04,-0.99,-4.03,3.16,0.0,-0.4,0.99,0.24,3.0,0.0,3.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
132,132.0,132.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.3,-0.67,-4.03,3.5,0.0,-0.67,0.67,0.08,1.0,0.0,1.0,0.0,-0.67,0.0,-0.67,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
133,133.0,133.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
134,134.0,134.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
135,135.0,135.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.3,-0.67,-4.03,3.5,0.0,-0.67,0.67,0.08,1.0,0.0,1.0,0.0,-0.67,0.0,-0.67,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
136,136.0,136.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],994.09,-0.59,-4.03,3.58,0.36,-0.52,0.78,0.56,7.0,1.0,6.0,14.29,-0.08,0.36,-0.15,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
137,137.0,137.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
138,138.0,138.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],990.04,-0.99,-4.03,3.16,0.0,-0.4,0.99,0.24,3.0,0.0,3.0,0.0,-0.33,0.0,-0.33,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
139,139.0,139.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.21,-0.68,-4.03,3.49,0.36,-0.52,0.86,0.56,7.0,1.0,6.0,14.29,-0.09,0.36,-0.17,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
140,140.0,140.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],993.3,-0.67,-4.03,3.5,0.0,-0.67,0.67,0.08,1.0,0.0,1.0,0.0,-0.67,0.0,-0.67,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
141,141.0,141.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],661.17,-33.88,-4.03,-31.11,5.4,-2.91,42.06,71.28,1148.0,306.0,842.0,26.66,-0.03,0.44,-0.2,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
142,142.0,142.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1027.42,2.75,-4.03,7.06,5.19,-1.69,5.57,6.93,84.0,28.0,56.0,33.33,0.04,0.77,-0.32,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
143,143.0,143.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],836.12,-16.38,-4.03,-12.88,7.02,-3.31,18.57,5.56,73.0,20.0,53.0,27.4,-0.23,1.3,-0.81,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
144,144.0,144.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],884.96,-11.5,-4.03,-7.79,7.09,-3.27,12.28,3.33,44.0,9.0,35.0,20.45,-0.26,1.9,-0.82,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
145,145.0,145.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],914.52,-8.54,-4.03,-4.71,2.08,-1.57,15.3,13.09,170.0,52.0,118.0,30.59,-0.05,0.63,-0.34,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
146,146.0,146.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],990.45,-0.95,-4.03,3.2,1.03,-0.93,2.9,1.28,16.0,4.0,12.0,25.0,-0.05,0.7,-0.31,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
147,147.0,147.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],851.95,-14.8,-4.03,-11.23,1.65,-2.05,14.8,3.59,47.0,10.0,37.0,21.28,-0.33,0.8,-0.64,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
148,148.0,148.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
149,149.0,149.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
150,150.0,150.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
151,151.0,151.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
152,152.0,152.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1005.15,0.52,-4.03,4.74,2.77,-1.69,11.56,13.06,162.0,59.0,103.0,36.42,0.01,0.65,-0.36,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
153,153.0,153.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1032.3,3.23,-4.03,7.57,1.39,-0.81,0.83,1.23,15.0,7.0,8.0,46.67,0.22,0.77,-0.27,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
154,154.0,154.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],874.14,-12.58,-4.03,-8.92,2.75,-2.14,12.58,3.31,42.0,9.0,33.0,21.43,-0.31,0.94,-0.65,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
155,155.0,155.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],929.58,-7.04,-4.03,-3.14,1.99,-1.57,14.39,9.96,128.0,41.0,87.0,32.03,-0.05,0.64,-0.38,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
156,156.0,156.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
157,157.0,157.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],987.81,-1.22,-4.03,2.93,1.7,-1.39,1.53,0.63,8.0,1.0,7.0,12.5,-0.15,1.7,-0.41,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
158,158.0,158.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
159,159.0,159.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],1007.53,0.76,-4.03,4.98,1.5,-0.49,0.74,0.24,3.0,1.0,2.0,33.33,0.26,1.5,-0.36,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
160,160.0,160.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],989.2,-1.08,-4.03,3.07,1.7,-1.39,1.4,0.55,7.0,1.0,6.0,14.29,-0.15,1.7,-0.45,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
161,161.0,161.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
162,162.0,162.0,[2022-01-01 00:00:00] -> [2022-03-01 23:55:00],989.2,-1.08,-4.03,3.07,1.7,-1.39,1.4,0.55,7.0,1.0,6.0,14.29,-0.15,1.7,-0.45,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
163,163.0,163.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,164.0,164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165,165.0,165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
166,166.0,166.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
167,167.0,167.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
168,168.0,168.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
169,169.0,169.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
170,170.0,170.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
171,171.0,171.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
172,172.0,172.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
173,173.0,173.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
174,174.0,174.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
175,175.0,175.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
176,176.0,176.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
177,177.0,177.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
178,178.0,178.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
179,179.0,179.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
180,180.0,180.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
181,181.0,181.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
182,182.0,182.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
183,183.0,183.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
184,184.0,184.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
185,185.0,185.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
186,186.0,186.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
187,187.0,187.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
188,188.0,188.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
189,189.0,189.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
190,190.0,190.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
191,191.0,191.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
192,192.0,192.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
193,193.0,193.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
194,194.0,194.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
