,Unnamed: 0,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
79,79,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.19,-2.28,-4.73,2.57,2.54,-4.67,4.68,0.36,2.0,1.0,1.0,50.0,-1.07,2.54,-4.67,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
24,24,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.19,-2.28,-4.73,2.57,2.54,-4.67,4.68,0.36,2.0,1.0,1.0,50.0,-1.07,2.54,-4.67,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
584,584,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.18,-2.28,-4.73,2.57,2.54,-4.67,4.68,0.36,2.0,1.0,1.0,50.0,-1.07,2.54,-4.67,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
619,619,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],977.18,-2.28,-4.73,2.57,2.54,-4.67,4.68,0.36,2.0,1.0,1.0,50.0,-1.07,2.54,-4.67,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
814,814,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],976.43,-2.35,-4.73,2.49,36.14,-2.3,23.76,10.0,125.0,37.0,88.0,29.6,0.04,2.3,-0.92,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
810,810,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],974.42,-2.55,-4.73,2.28,36.39,-2.3,24.14,10.09,126.0,36.0,90.0,28.57,0.03,2.36,-0.89,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20,20,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],973.91,-2.6,-4.73,2.23,13.7,-3.99,28.35,32.04,445.0,172.0,273.0,38.65,0.01,0.97,-0.6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
138,138,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.97,-2.7,-4.73,2.13,0.0,-2.7,2.7,0.07,1.0,0.0,1.0,0.0,-2.7,0.0,-2.7,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
127,127,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.97,-2.7,-4.73,2.13,0.0,-2.7,2.7,0.07,1.0,0.0,1.0,0.0,-2.7,0.0,-2.7,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
131,131,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.97,-2.7,-4.73,2.13,0.0,-2.7,2.7,0.07,1.0,0.0,1.0,0.0,-2.7,0.0,-2.7,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
678,678,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.68,-2.73,-4.73,2.1,30.79,-3.59,22.73,7.11,87.0,23.0,64.0,26.44,0.03,2.15,-0.74,1000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
360,360,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.56,-2.74,-4.73,2.09,12.31,-3.48,16.32,7.63,98.0,37.0,61.0,37.76,-0.01,1.19,-0.74,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
647,647,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],972.22,-2.77,-4.73,2.05,0.0,-1.36,2.77,0.23,3.0,0.0,3.0,0.0,-0.93,0.0,-0.93,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
645,645,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],971.37,-2.86,-4.73,1.96,0.05,-1.36,2.86,0.31,4.0,1.0,3.0,25.0,-0.72,0.05,-0.97,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
164,164,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],970.63,-2.93,-4.73,1.88,30.33,-3.6,20.95,7.67,96.0,28.0,68.0,29.17,0.02,1.78,-0.71,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
502,502,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],970.42,-2.95,-4.73,1.86,10.63,-3.6,21.56,4.89,58.0,15.0,43.0,25.86,-0.03,2.19,-0.8,1000,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
775,775,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],970.41,-2.95,-4.73,1.86,12.47,-3.47,17.69,5.68,68.0,24.0,44.0,35.29,-0.02,1.19,-0.69,1000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
16,16,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],969.89,-3.01,-4.73,1.81,15.32,-3.98,24.55,41.05,567.0,228.0,339.0,40.21,0.01,0.78,-0.51,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
631,631,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],969.1,-3.09,-4.73,1.72,0.0,-1.31,3.09,0.35,4.0,0.0,4.0,0.0,-0.78,0.0,-0.78,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
162,162,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],968.92,-3.1,-4.73,1.7,0.0,-1.95,3.1,0.23,3.0,0.0,3.0,0.0,-1.04,0.0,-1.04,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
159,159,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],968.66,-3.13,-4.73,1.68,0.0,-3.13,3.13,0.07,1.0,0.0,1.0,0.0,-3.13,0.0,-3.13,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
644,644,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],968.66,-3.13,-4.73,1.68,0.0,-3.13,3.13,0.07,1.0,0.0,1.0,0.0,-3.13,0.0,-3.13,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
649,649,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],968.15,-3.18,-4.73,1.62,5.57,-4.69,11.34,0.85,10.0,3.0,7.0,30.0,-0.27,4.03,-2.11,1000,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
125,125,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],968.13,-3.18,-4.73,1.62,0.06,-1.5,3.18,0.39,5.0,1.0,4.0,20.0,-0.64,0.06,-0.81,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,31,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],967.72,-3.22,-4.73,1.58,7.79,-3.77,26.12,48.74,665.0,236.0,429.0,35.49,0.0,0.76,-0.42,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357,357,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],965.83,-3.41,-4.73,1.38,0.0,-3.41,3.41,0.07,1.0,0.0,1.0,0.0,-3.41,0.0,-3.41,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
599,599,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],965.59,-3.44,-4.73,1.35,14.62,-3.77,29.73,24.32,345.0,143.0,202.0,41.45,0.0,1.04,-0.73,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
598,598,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],964.17,-3.58,-4.73,1.21,2.23,-5.88,8.72,0.55,5.0,3.0,2.0,60.0,-0.67,1.85,-4.44,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
577,577,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],964.08,-3.59,-4.73,1.2,14.85,-3.77,32.33,29.69,422.0,187.0,235.0,44.31,0.0,0.88,-0.69,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
82,82,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],963.6,-3.64,-4.73,1.15,2.54,-6.0,6.0,0.36,2.0,1.0,1.0,50.0,-1.73,2.54,-6.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
28,28,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],963.6,-3.64,-4.73,1.15,2.54,-6.0,6.0,0.36,2.0,1.0,1.0,50.0,-1.73,2.54,-6.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
663,663,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],963.44,-3.65,-4.73,1.13,0.0,-1.92,3.65,0.31,3.0,0.0,3.0,0.0,-1.23,0.0,-1.23,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
219,219,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],963.29,-3.67,-4.73,1.11,10.5,-3.63,20.05,11.79,150.0,69.0,81.0,46.0,-0.01,0.86,-0.75,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
245,245,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],963.15,-3.68,-4.73,1.1,0.0,-3.68,3.68,0.07,1.0,0.0,1.0,0.0,-3.68,0.0,-3.68,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
587,587,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],962.76,-3.72,-4.73,1.06,2.54,-6.08,6.09,0.36,2.0,1.0,1.0,50.0,-1.77,2.54,-6.08,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
638,638,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],961.77,-3.82,-4.73,0.95,0.0,-1.32,3.82,0.43,5.0,0.0,5.0,0.0,-0.77,0.0,-0.77,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
45,45,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],961.52,-3.84,-4.73,0.93,1.5,-3.67,5.26,0.35,4.0,1.0,3.0,25.0,-0.95,1.5,-1.77,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
376,376,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],960.83,-3.91,-4.73,0.86,13.08,-3.55,18.08,7.69,98.0,39.0,59.0,39.8,-0.02,1.16,-0.8,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
46,46,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],960.76,-3.92,-4.73,0.85,15.58,-4.01,23.2,30.24,417.0,151.0,266.0,36.21,0.0,1.06,-0.59,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
353,353,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],960.5,-3.95,-4.73,0.82,12.31,-3.56,16.19,6.62,84.0,35.0,49.0,41.67,-0.03,1.13,-0.85,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
92,92,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],958.16,-4.18,-4.73,0.57,0.0,-3.47,4.18,0.27,2.0,0.0,2.0,0.0,-2.1,0.0,-2.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
94,94,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],957.29,-4.27,-4.73,0.48,10.54,-3.48,32.23,24.55,341.0,152.0,189.0,44.57,-0.0,0.91,-0.74,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
642,642,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],956.39,-4.36,-4.73,0.39,0.06,-1.54,4.36,0.38,5.0,1.0,4.0,20.0,-0.88,0.06,-1.12,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
90,90,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],956.25,-4.37,-4.73,0.37,2.24,-3.47,6.46,0.39,3.0,1.0,2.0,33.33,-1.44,2.24,-3.28,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
41,41,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],955.95,-4.4,-4.73,0.34,1.49,-3.09,5.8,0.34,3.0,1.0,2.0,33.33,-1.46,1.49,-2.94,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
829,829,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],955.95,-4.4,-4.73,0.34,1.49,-3.09,5.8,0.34,3.0,1.0,2.0,33.33,-1.46,1.49,-2.94,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
847,847,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],954.85,-4.51,-4.73,0.23,5.8,-6.1,28.29,18.0,243.0,104.0,139.0,42.8,-0.01,1.13,-0.85,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
487,487,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],951.69,-4.83,-4.73,-0.1,0.0,-4.83,4.83,0.07,1.0,0.0,1.0,0.0,-4.83,0.0,-4.83,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
734,734,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],950.24,-4.97,-4.73,-0.26,12.15,-3.4,16.83,6.4,81.0,30.0,51.0,37.04,-0.04,1.2,-0.78,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
660,660,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],947.68,-5.23,-4.73,-0.53,7.72,-3.26,9.29,3.61,47.0,16.0,31.0,34.04,-0.1,1.1,-0.72,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
624,624,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],947.46,-5.25,-4.73,-0.55,2.24,-5.68,9.16,0.46,4.0,2.0,2.0,50.0,-1.27,2.14,-4.68,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
808,808,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],947.33,-5.26,-4.73,-0.56,0.0,-3.67,5.26,0.31,3.0,0.0,3.0,0.0,-1.77,0.0,-1.77,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
819,819,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],945.75,-5.42,-4.73,-0.73,0.23,-5.62,5.64,0.29,2.0,1.0,1.0,50.0,-2.7,0.23,-5.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
505,505,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],945.46,-5.45,-4.73,-0.76,0.0,-4.83,5.45,0.22,2.0,0.0,2.0,0.0,-2.73,0.0,-2.73,1000,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
486,486,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],945.46,-5.45,-4.73,-0.76,0.0,-4.83,5.45,0.22,2.0,0.0,2.0,0.0,-2.73,0.0,-2.73,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
374,374,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],945.4,-5.46,-4.73,-0.77,13.08,-3.63,18.57,6.67,84.0,37.0,47.0,44.05,-0.05,1.09,-0.94,1000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
255,255,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],945.19,-5.48,-4.73,-0.79,3.59,-5.91,7.76,0.34,4.0,1.0,3.0,25.0,-1.34,3.59,-2.98,1000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
554,554,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],944.6,-5.54,-4.73,-0.85,9.82,-3.6,21.03,4.78,58.0,12.0,46.0,20.69,-0.07,2.6,-0.77,1000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
627,627,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],944.53,-5.54,-4.73,-0.86,0.88,-1.32,5.54,1.35,17.0,2.0,15.0,11.76,-0.33,0.47,-0.44,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
500,500,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],944.35,-5.56,-4.73,-0.88,1.86,-3.44,9.84,1.37,17.0,5.0,12.0,29.41,-0.32,1.34,-1.01,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
682,682,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],944.05,-5.59,-4.73,-0.91,10.81,-3.45,21.75,11.94,149.0,71.0,78.0,47.65,-0.03,0.77,-0.75,1000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
851,851,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],943.56,-5.64,-4.73,-0.96,0.0,-5.62,5.64,0.26,1.0,0.0,1.0,0.0,-5.62,0.0,-5.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
846,846,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],943.56,-5.64,-4.73,-0.96,0.0,-5.62,5.64,0.26,1.0,0.0,1.0,0.0,-5.62,0.0,-5.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
816,816,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],943.56,-5.64,-4.73,-0.96,0.0,-5.62,5.64,0.26,1.0,0.0,1.0,0.0,-5.62,0.0,-5.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
835,835,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],942.69,-5.73,-4.73,-1.05,0.0,-5.71,5.73,0.26,1.0,0.0,1.0,0.0,-5.71,0.0,-5.71,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
50,50,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],939.6,-6.04,-4.73,-1.37,15.41,-4.03,24.87,28.96,400.0,145.0,255.0,36.25,-0.0,1.11,-0.63,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4,4,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],938.95,-6.1,-4.73,-1.44,7.67,-3.2,32.01,46.36,641.0,256.0,385.0,39.94,-0.0,0.72,-0.48,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,103,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],938.21,-6.18,-4.73,-1.52,7.8,-1.85,11.95,4.47,59.0,18.0,41.0,30.51,-0.1,0.66,-0.43,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
614,614,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],938.06,-6.19,-4.73,-1.53,5.83,-7.17,13.63,0.58,6.0,3.0,3.0,50.0,-0.94,2.9,-4.78,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
856,856,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],937.0,-6.3,-4.73,-1.65,2.09,-5.67,8.21,0.37,3.0,1.0,2.0,33.33,-2.08,2.09,-4.17,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
729,729,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],936.72,-6.32,-4.73,-1.68,11.92,-3.46,17.82,10.26,131.0,60.0,71.0,45.8,-0.04,0.73,-0.68,1000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
782,782,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],936.49,-6.35,-4.73,-1.7,8.3,-3.45,18.03,5.14,62.0,20.0,42.0,32.26,-0.09,1.29,-0.75,1000,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
206,206,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],935.9,-6.41,-4.73,-1.76,30.8,-3.6,23.22,7.37,93.0,25.0,68.0,26.88,-0.02,1.98,-0.75,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
666,666,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],935.2,-6.48,-4.73,-1.84,7.78,-3.4,18.57,12.16,154.0,71.0,83.0,46.1,-0.03,0.68,-0.64,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
831,831,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],935.08,-6.49,-4.73,-1.85,15.68,-4.09,25.47,25.15,357.0,131.0,226.0,36.69,-0.01,1.12,-0.66,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
93,93,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],933.1,-6.69,-4.73,-2.06,2.21,-5.85,8.69,0.42,3.0,1.0,2.0,33.33,-2.22,2.21,-4.43,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
35,35,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],932.72,-6.72,-4.73,-2.1,7.69,-3.2,31.51,35.54,489.0,176.0,313.0,35.99,-0.0,0.97,-0.55,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
480,480,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],932.68,-6.73,-4.73,-2.1,9.81,-3.6,20.91,5.2,64.0,12.0,52.0,18.75,-0.09,2.6,-0.71,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
495,495,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],932.53,-6.74,-4.73,-2.12,1.86,-3.44,9.53,1.36,17.0,6.0,11.0,35.29,-0.4,0.85,-1.08,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220,220,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],932.53,-6.74,-4.73,-2.11,0.0,-5.04,6.74,0.3,2.0,0.0,2.0,0.0,-3.41,0.0,-3.41,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
496,496,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],932.2,-6.78,-4.73,-2.15,1.82,-3.43,9.32,0.96,12.0,2.0,10.0,16.67,-0.57,1.78,-1.04,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
192,192,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],931.96,-6.8,-4.73,-2.17,0.0,-2.92,6.8,0.22,3.0,0.0,3.0,0.0,-2.32,0.0,-2.32,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
185,185,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],931.85,-6.81,-4.73,-2.19,0.0,-5.11,6.81,0.3,2.0,0.0,2.0,0.0,-3.44,0.0,-3.44,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
142,142,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],931.63,-6.83,-4.73,-2.21,6.5,-5.27,11.73,1.0,12.0,3.0,9.0,25.0,-0.53,4.3,-2.14,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
106,106,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],930.8,-6.92,-4.73,-2.3,0.0,-3.99,6.92,0.14,2.0,0.0,2.0,0.0,-3.52,0.0,-3.52,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
498,498,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],930.33,-6.96,-4.73,-2.35,1.86,-3.44,9.53,1.36,17.0,5.0,12.0,29.41,-0.41,1.01,-1.0,1000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
659,659,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],927.81,-7.22,-4.73,-2.61,7.32,-3.81,18.08,11.39,151.0,71.0,80.0,47.02,-0.04,0.61,-0.62,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
98,98,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],926.52,-7.34,-4.73,-2.75,1.62,-5.44,8.82,0.36,3.0,1.0,2.0,33.33,-2.46,1.62,-4.5,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
595,595,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],926.38,-7.36,-4.73,-2.76,2.24,-5.8,9.38,0.42,3.0,1.0,2.0,33.33,-2.45,2.24,-4.79,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
736,736,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],924.68,-7.53,-4.73,-2.94,12.85,-3.45,19.71,10.1,129.0,59.0,70.0,45.74,-0.05,0.79,-0.75,1000,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
175,175,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],922.1,-7.79,-4.73,-3.21,0.23,-4.23,8.07,0.53,6.0,2.0,4.0,33.33,-1.32,0.16,-2.07,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
215,215,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],922.1,-7.79,-4.73,-3.21,0.23,-4.23,8.07,0.53,6.0,2.0,4.0,33.33,-1.32,0.16,-2.07,1000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
857,857,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],919.98,-8.0,-4.73,-3.43,7.84,-6.14,31.66,15.69,216.0,90.0,126.0,41.67,-0.02,1.22,-0.91,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
806,806,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],917.6,-8.24,-4.73,-3.68,0.0,-5.62,8.24,0.28,2.0,0.0,2.0,0.0,-4.19,0.0,-4.19,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
830,830,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],917.51,-8.25,-4.73,-3.69,0.68,-5.71,8.25,0.37,3.0,1.0,2.0,33.33,-2.78,0.68,-4.52,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
349,349,[2022-01-01 00:00:00] -> [2022-03-01 23:00:00],916.88,-8.31,-4.73,-3.76,12.09,-3.64,19.85,11.58,151.0,69.0,82.0,45.7,-0.04,0.73,-0.69,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
